,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,season_name,time_bin,time_bin_encoded,season_name_encoded,rush_hour,ideal,sticky
12736,2012-09-17,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,486,fall,Evening,1,0,1,0,0
12737,2012-09-17,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,340,fall,Evening,1,0,0,0,0
12738,2012-09-17,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,233,fall,Evening,1,0,0,0,0
12739,2012-09-17,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,129,fall,Evening,1,0,0,0,0
12740,2012-09-17,3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,70,fall,Evening,1,0,0,0,0
12741,2012-09-18,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,13,fall,Night,3,0,0,0,0
12742,2012-09-18,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194,5,fall,Night,3,0,0,0,0
12743,2012-09-18,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,4,fall,Night,3,0,0,0,0
12744,2012-09-18,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,6,fall,Night,3,0,0,0,0
12745,2012-09-18,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,7,fall,Night,3,0,0,0,0
12746,2012-09-18,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,48,fall,Night,3,0,0,0,0
12747,2012-09-18,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,167,fall,Morning,2,0,0,0,0
12748,2012-09-18,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,356,fall,Morning,2,0,1,0,0
12749,2012-09-18,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,293,fall,Morning,2,0,1,0,0
12750,2012-09-18,3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,160,fall,Morning,2,0,0,0,0
12751,2012-09-18,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,151,fall,Morning,2,0,0,0,0
12752,2012-09-18,3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,88,fall,Afternoon,0,0,0,0,0
12753,2012-09-18,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,114,fall,Afternoon,0,0,0,0,0
12754,2012-09-18,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,143,fall,Afternoon,0,0,0,0,0
12755,2012-09-18,3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,36,fall,Afternoon,0,0,0,0,0
12756,2012-09-18,3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,141,fall,Afternoon,0,0,0,0,0
12757,2012-09-18,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,338,fall,Afternoon,0,0,1,0,0
12758,2012-09-18,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,281,fall,Evening,1,0,1,0,0
12759,2012-09-18,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,324,fall,Evening,1,0,1,0,0
12760,2012-09-18,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,290,fall,Evening,1,0,0,0,0
12761,2012-09-18,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,207,fall,Evening,1,0,0,0,0
12762,2012-09-18,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,151,fall,Evening,1,0,0,0,0
12763,2012-09-18,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,78,fall,Evening,1,0,0,0,0
12764,2012-09-19,3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,26,fall,Night,3,0,0,0,0
12765,2012-09-19,3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,12,fall,Night,3,0,0,0,0
12766,2012-09-19,3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,3,fall,Night,3,0,0,0,0
12767,2012-09-19,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,5,fall,Night,3,0,0,0,0
12768,2012-09-19,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,10,fall,Night,3,0,0,0,0
12769,2012-09-19,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,56,fall,Night,3,0,0,0,0
12770,2012-09-19,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,172,fall,Morning,2,0,0,0,0
12771,2012-09-19,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,545,fall,Morning,2,0,1,0,0
12772,2012-09-19,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,362,fall,Morning,2,0,1,0,0
12773,2012-09-19,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,192,fall,Morning,2,0,0,0,0
12774,2012-09-19,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,247,fall,Morning,2,0,0,0,0
12775,2012-09-19,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,313,fall,Afternoon,0,0,0,0,0
12776,2012-09-19,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,289,fall,Afternoon,0,0,0,0,0
12777,2012-09-19,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,286,fall,Afternoon,0,0,0,0,0
12778,2012-09-19,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,611,fall,Evening,1,0,1,0,0
12779,2012-09-19,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,409,fall,Evening,1,0,0,0,0
12780,2012-09-19,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,349,fall,Evening,1,0,0,0,0
12781,2012-09-19,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,229,fall,Evening,1,0,0,0,0
12782,2012-09-19,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,123,fall,Evening,1,0,0,0,0
12783,2012-09-20,3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,18,fall,Night,3,0,0,0,0
12784,2012-09-20,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,11,fall,Night,3,0,0,0,0
12785,2012-09-20,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,6,fall,Night,3,0,0,0,0
12786,2012-09-20,3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,56,fall,Night,3,0,0,0,0
12787,2012-09-20,3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,534,fall,Morning,2,0,1,0,0
12788,2012-09-20,3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,355,fall,Morning,2,0,1,0,0
12789,2012-09-20,3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,190,fall,Morning,2,0,0,0,0
12790,2012-09-20,3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,290,fall,Afternoon,0,0,0,0,0
12791,2012-09-20,3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,336,fall,Afternoon,0,0,0,0,0
12792,2012-09-20,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,298,fall,Afternoon,0,0,0,0,0
12793,2012-09-20,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,291,fall,Afternoon,0,0,0,0,0
12794,2012-09-20,3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,457,fall,Afternoon,0,0,0,0,0
12795,2012-09-20,3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,603,fall,Evening,1,0,1,0,0
12796,2012-09-20,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,417,fall,Evening,1,0,0,0,0
12797,2012-09-20,3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194,274,fall,Evening,1,0,0,0,0
12798,2012-09-20,3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,287,fall,Evening,1,0,0,0,0
12799,2012-09-20,3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,154,fall,Evening,1,0,0,0,0
12800,2012-09-21,3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,12,fall,Night,3,0,0,0,0
12801,2012-09-21,3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,165,fall,Morning,2,0,0,0,0
12802,2012-09-21,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,383,fall,Morning,2,0,1,0,0
12803,2012-09-21,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,225,fall,Morning,2,0,0,0,0
12804,2012-09-21,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,321,fall,Morning,2,0,0,0,0
12805,2012-09-21,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,389,fall,Afternoon,0,0,0,0,0
12806,2012-09-21,3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,421,fall,Afternoon,0,0,0,0,0
12807,2012-09-21,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,412,fall,Afternoon,0,0,0,0,0
12808,2012-09-21,3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,423,fall,Afternoon,0,0,0,0,0
12809,2012-09-21,3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,567,fall,Afternoon,0,0,0,0,0
12810,2012-09-21,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,588,fall,Evening,1,0,1,0,0
12811,2012-09-21,3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,369,fall,Evening,1,0,0,0,0
12812,2012-09-21,3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,312,fall,Evening,1,0,0,0,0
12813,2012-09-21,3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194,295,fall,Evening,1,0,0,0,0
12814,2012-09-21,3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,186,fall,Evening,1,0,0,0,0
12815,2012-09-22,3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,172,fall,Night,3,0,0,0,0
12816,2012-09-22,3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,124,fall,Night,3,0,0,0,0
12817,2012-09-22,3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,83,fall,Night,3,0,0,0,0
12818,2012-09-22,3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,45,fall,Night,3,0,0,0,0
12819,2012-09-22,3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,15,fall,Night,3,0,0,0,0
12820,2012-09-22,3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,17,fall,Night,3,0,0,0,0
12821,2012-09-22,3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,41,fall,Morning,2,0,0,0,0
12822,2012-09-22,3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,77,fall,Morning,2,0,1,0,0
12823,2012-09-22,3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,218,fall,Morning,2,0,1,0,0
12824,2012-09-22,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,377,fall,Morning,2,0,1,0,0
12825,2012-09-22,3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,474,fall,Morning,2,0,0,0,0
12826,2012-09-22,3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,626,fall,Morning,2,0,0,0,0
12827,2012-09-22,3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,598,fall,Evening,1,0,1,0,0
12828,2012-09-22,3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,407,fall,Evening,1,0,1,0,0
12829,2012-09-22,3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,325,fall,Evening,1,0,0,0,0
12830,2012-09-22,3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537,261,fall,Evening,1,0,0,0,0
12831,2012-09-22,3,1,9,22,0,6,0,1,0.62,0.6212,0.57,0.194,239,fall,Evening,1,0,0,0,0
12832,2012-09-22,3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.194,171,fall,Evening,1,0,0,0,0
12833,2012-09-23,4,1,9,0,0,0,0,1,0.62,0.6212,0.38,0.2537,180,winter,Night,3,3,0,0,0
12834,2012-09-23,4,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,142,winter,Night,3,3,0,0,0
12835,2012-09-23,4,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537,95,winter,Night,3,3,0,0,0
12836,2012-09-23,4,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985,54,winter,Night,3,3,0,0,0
12837,2012-09-23,4,1,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239,10,winter,Night,3,3,0,0,0
12838,2012-09-23,4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,6,winter,Night,3,3,0,0,0
12839,2012-09-23,4,1,9,6,0,0,0,1,0.44,0.4394,0.62,0.2537,16,winter,Morning,2,3,0,0,0
12840,2012-09-23,4,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,57,winter,Morning,2,3,1,0,0
12841,2012-09-23,4,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582,175,winter,Morning,2,3,1,0,0
12842,2012-09-23,4,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,276,winter,Morning,2,3,1,0,0
12843,2012-09-23,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,489,winter,Morning,2,3,0,0,0
12844,2012-09-23,4,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,570,winter,Morning,2,3,0,0,0
12845,2012-09-23,4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,640,winter,Afternoon,0,3,0,0,0
12846,2012-09-23,4,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,540,winter,Evening,1,3,1,0,0
12847,2012-09-23,4,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642,413,winter,Evening,1,3,1,0,0
12848,2012-09-23,4,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642,252,winter,Evening,1,3,0,0,0
12849,2012-09-23,4,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045,196,winter,Evening,1,3,0,0,0
12850,2012-09-23,4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,100,winter,Evening,1,3,0,0,0
12851,2012-09-24,4,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.194,64,winter,Night,3,3,0,0,0
12852,2012-09-24,4,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,18,winter,Night,3,3,0,0,0
12853,2012-09-24,4,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,8,winter,Night,3,3,0,0,0
12854,2012-09-24,4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,5,winter,Night,3,3,0,0,0
12855,2012-09-24,4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,8,winter,Night,3,3,0,0,0
12856,2012-09-24,4,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,530,winter,Morning,2,3,1,0,0
12857,2012-09-24,4,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194,328,winter,Morning,2,3,1,0,0
12858,2012-09-24,4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,198,winter,Morning,2,3,0,0,0
12859,2012-09-24,4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,238,winter,Morning,2,3,0,0,0
12860,2012-09-24,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,342,winter,Afternoon,0,3,0,0,0
12861,2012-09-24,4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,328,winter,Afternoon,0,3,0,0,0
12862,2012-09-24,4,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,516,winter,Afternoon,0,3,0,0,0
12863,2012-09-24,4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,590,winter,Evening,1,3,1,0,0
12864,2012-09-24,4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,432,winter,Evening,1,3,0,0,0
12865,2012-09-24,4,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,256,winter,Evening,1,3,0,0,0
12866,2012-09-24,4,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239,172,winter,Evening,1,3,0,0,0
12867,2012-09-24,4,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343,94,winter,Evening,1,3,0,0,0
12868,2012-09-25,4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,64,winter,Night,3,3,0,0,0
12869,2012-09-25,4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,13,winter,Night,3,3,0,0,0
12870,2012-09-25,4,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,14,winter,Night,3,3,0,0,0
12871,2012-09-25,4,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,5,winter,Night,3,3,0,0,0
12872,2012-09-25,4,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,9,winter,Night,3,3,0,0,0
12873,2012-09-25,4,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896,47,winter,Night,3,3,0,0,0
12874,2012-09-25,4,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,194,winter,Morning,2,3,0,0,0
12875,2012-09-25,4,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194,556,winter,Morning,2,3,1,0,0
12876,2012-09-25,4,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,409,winter,Morning,2,3,1,0,0
12877,2012-09-25,4,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,170,winter,Morning,2,3,0,0,0
12878,2012-09-25,4,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,218,winter,Morning,2,3,0,0,0
12879,2012-09-25,4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,302,winter,Afternoon,0,3,0,0,0
12880,2012-09-25,4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,305,winter,Afternoon,0,3,0,0,0
12881,2012-09-25,4,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,293,winter,Afternoon,0,3,0,0,0
12882,2012-09-25,4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,303,winter,Afternoon,0,3,0,0,0
12883,2012-09-25,4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,495,winter,Afternoon,0,3,0,0,0
12884,2012-09-25,4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,539,winter,Evening,1,3,1,0,0
12885,2012-09-25,4,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985,425,winter,Evening,1,3,0,0,0
12886,2012-09-25,4,1,9,21,0,2,1,1,0.6,0.6212,0.56,0.2985,297,winter,Evening,1,3,0,0,0
12887,2012-09-25,4,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836,188,winter,Evening,1,3,0,0,0
12888,2012-09-25,4,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284,98,winter,Evening,1,3,0,0,0
12889,2012-09-26,4,1,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985,40,winter,Night,3,3,0,0,0
12890,2012-09-26,4,1,9,1,0,3,1,1,0.58,0.5455,0.64,0.3284,29,winter,Night,3,3,0,0,0
12891,2012-09-26,4,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836,17,winter,Night,3,3,0,0,0
12892,2012-09-26,4,1,9,3,0,3,1,2,0.58,0.5455,0.64,0.2836,10,winter,Night,3,3,0,0,0
12893,2012-09-26,4,1,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537,14,winter,Night,3,3,0,0,0
12894,2012-09-26,4,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239,36,winter,Night,3,3,0,0,0
12895,2012-09-26,4,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.194,182,winter,Morning,2,3,0,0,0
12896,2012-09-26,4,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343,532,winter,Morning,2,3,1,0,0
12897,2012-09-26,4,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194,334,winter,Morning,2,3,1,0,0
12898,2012-09-26,4,1,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836,185,winter,Morning,2,3,0,0,0
12899,2012-09-26,4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,227,winter,Morning,2,3,0,0,0
12900,2012-09-26,4,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,316,winter,Afternoon,0,3,0,0,0
12901,2012-09-26,4,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,340,winter,Afternoon,0,3,0,0,0
12902,2012-09-26,4,1,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836,277,winter,Afternoon,0,3,0,0,0
12903,2012-09-26,4,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,300,winter,Afternoon,0,3,0,0,0
12904,2012-09-26,4,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836,468,winter,Afternoon,0,3,0,0,0
12905,2012-09-26,4,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,627,winter,Evening,1,3,1,0,0
12906,2012-09-26,4,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,434,winter,Evening,1,3,0,0,0
12907,2012-09-26,4,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.194,360,winter,Evening,1,3,0,0,0
12908,2012-09-26,4,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.194,215,winter,Evening,1,3,0,0,0
12909,2012-09-26,4,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537,115,winter,Evening,1,3,0,0,0
12910,2012-09-27,4,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,65,winter,Night,3,3,0,0,0
12911,2012-09-27,4,1,9,1,0,4,1,1,0.6,0.5758,0.78,0.0896,21,winter,Night,3,3,0,0,0
12912,2012-09-27,4,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,16,winter,Night,3,3,0,0,0
12913,2012-09-27,4,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,8,winter,Night,3,3,0,0,0
12914,2012-09-27,4,1,9,6,0,4,1,1,0.56,0.5303,0.88,0.0896,169,winter,Morning,2,3,0,0,0
12915,2012-09-27,4,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836,208,winter,Morning,2,3,0,0,0
12916,2012-09-27,4,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,294,winter,Morning,2,3,0,0,0
12917,2012-09-27,4,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,335,winter,Afternoon,0,3,0,0,0
12918,2012-09-27,4,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896,258,winter,Afternoon,0,3,0,0,0
12919,2012-09-27,4,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,472,winter,Afternoon,0,3,0,0,0
12920,2012-09-27,4,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,559,winter,Evening,1,3,1,0,0
12921,2012-09-27,4,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239,457,winter,Evening,1,3,0,0,0
12922,2012-09-27,4,1,9,21,0,4,1,3,0.62,0.5758,0.83,0.2985,253,winter,Evening,1,3,0,0,0
12923,2012-09-27,4,1,9,22,0,4,1,3,0.62,0.5758,0.83,0.2985,47,winter,Evening,1,3,0,0,0
12924,2012-09-27,4,1,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642,45,winter,Evening,1,3,0,0,0
12925,2012-09-28,4,1,9,0,0,5,1,3,0.6,0.5455,0.88,0.1642,17,winter,Night,3,3,0,0,0
12926,2012-09-28,4,1,9,2,0,5,1,3,0.6,0.5455,0.88,0.2985,10,winter,Night,3,3,0,0,0
12927,2012-09-28,4,1,9,3,0,5,1,2,0.6,0.5606,0.83,0.1343,7,winter,Night,3,3,0,0,0
12928,2012-09-28,4,1,9,4,0,5,1,3,0.56,0.5303,0.88,0.1045,12,winter,Night,3,3,0,0,0
12929,2012-09-28,4,1,9,6,0,5,1,2,0.56,0.5303,0.94,0.0896,138,winter,Morning,2,3,0,0,0
12930,2012-09-28,4,1,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,426,winter,Morning,2,3,1,0,0
12931,2012-09-28,4,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343,245,winter,Morning,2,3,0,0,0
12932,2012-09-28,4,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.2537,380,winter,Afternoon,0,3,0,0,0
12933,2012-09-28,4,1,9,13,0,5,1,2,0.7,0.6515,0.51,0.2537,410,winter,Afternoon,0,3,0,0,0
12934,2012-09-28,4,1,9,14,0,5,1,2,0.7,0.6515,0.54,0.2537,399,winter,Afternoon,0,3,0,0,0
12935,2012-09-28,4,1,9,15,0,5,1,2,0.68,0.6364,0.54,0.2836,392,winter,Afternoon,0,3,0,0,0
12936,2012-09-28,4,1,9,16,0,5,1,2,0.66,0.6212,0.5,0.2239,502,winter,Afternoon,0,3,0,0,0
12937,2012-09-28,4,1,9,19,0,5,1,3,0.62,0.6212,0.5,0.2537,508,winter,Evening,1,3,1,0,0
12938,2012-09-28,4,1,9,20,0,5,1,3,0.6,0.6212,0.53,0.1642,336,winter,Evening,1,3,0,0,0
12939,2012-09-28,4,1,9,21,0,5,1,3,0.6,0.6212,0.53,0.194,237,winter,Evening,1,3,0,0,0
12940,2012-09-28,4,1,9,22,0,5,1,2,0.58,0.5455,0.53,0.2239,220,winter,Evening,1,3,0,0,0
12941,2012-09-28,4,1,9,23,0,5,1,2,0.56,0.5303,0.56,0.194,190,winter,Evening,1,3,0,0,0
12942,2012-09-29,4,1,9,0,0,6,0,1,0.54,0.5152,0.6,0.2239,149,winter,Night,3,3,0,0,0
12943,2012-09-29,4,1,9,1,0,6,0,1,0.54,0.5152,0.6,0.2239,101,winter,Night,3,3,0,0,0
12944,2012-09-29,4,1,9,2,0,6,0,2,0.54,0.5152,0.56,0.2239,92,winter,Night,3,3,0,0,0
12945,2012-09-29,4,1,9,3,0,6,0,2,0.52,0.5,0.59,0.194,29,winter,Night,3,3,0,0,0
12946,2012-09-29,4,1,9,4,0,6,0,1,0.52,0.5,0.59,0.2537,14,winter,Night,3,3,0,0,0
12947,2012-09-29,4,1,9,5,0,6,0,1,0.5,0.4848,0.63,0.194,15,winter,Night,3,3,0,0,0
12948,2012-09-29,4,1,9,6,0,6,0,1,0.5,0.4848,0.63,0.2537,37,winter,Morning,2,3,0,0,0
12949,2012-09-29,4,1,9,7,0,6,0,1,0.48,0.4697,0.67,0.2836,73,winter,Morning,2,3,1,0,0
12950,2012-09-29,4,1,9,8,0,6,0,1,0.5,0.4848,0.68,0.2836,211,winter,Morning,2,3,1,0,0
12951,2012-09-29,4,1,9,9,0,6,0,1,0.5,0.4848,0.63,0.194,332,winter,Morning,2,3,1,0,0
12952,2012-09-29,4,1,9,10,0,6,0,1,0.54,0.5152,0.56,0.2537,472,winter,Morning,2,3,0,0,0
12953,2012-09-29,4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,594,winter,Evening,1,3,1,0,0
12954,2012-09-29,4,1,9,19,0,6,0,1,0.52,0.5,0.55,0.1642,470,winter,Evening,1,3,1,0,0
12955,2012-09-29,4,1,9,20,0,6,0,1,0.52,0.5,0.55,0.194,315,winter,Evening,1,3,0,0,0
12956,2012-09-29,4,1,9,21,0,6,0,1,0.52,0.5,0.55,0.1343,292,winter,Evening,1,3,0,0,0
